listing_id,title,url,price,location,property_type,bedrooms,bathrooms,area,furnished,description,images,seller_name,fetched_at
U5824085,2 Bedroom Penthouse for rent at Bandar Puteri Bangi @ Bangi,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bandar-puteri-bangi-at-bangi-in-sepang-selangor-u5824085,RM700,"Sepang, Sepang, Selangor",Penthouse,2,1,678 Sqft,Fully Furnished,"This property is a 678 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Bandar Puteri Bangi @ Bangi project in Sepang, Selangor and was completed in Mar 2018. You can rent this penthouse long term for RM700 per month.
Master bedroom also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
016 219 8047","https://cdn.fazwaz.com/wbr/X7sLe0XwxpRhIx2vRWWy89BcrPU/2850x1515/unit/5824085/two-bedrooms77-copy.jpg,https://cdn.fazwaz.com/wbr/gwhsihDwOzUVl8jdESjdMRYRDuY/250x250/unit/5824085/two-bedrooms.jpg,https://cdn.fazwaz.com/wbr/JMIpCJpR9SBj9kXr0M1cGYwXCcc/250x250/unit/5824085/two-bedrooms09111-copy.jpg,https://cdn.fazwaz.com/wbr/m3CyTR50PnoGxxCnLUqLR5kAwHs/250x250/unit/5824085/two-bedrooms521-copy-copy.jpg,https://cdn.fazwaz.com/wbr/oRulh6YXamVfEM2h1H-DfcR7ryg/250x250/unit/5824085/two-bedrooms9211-copy.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5753493,1 Bedroom Penthouse for rent at Pentas,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-pentas-in-sungai-buloh-selangor-u5753493,RM550,"Sungai Buloh, Petaling, Selangor",Penthouse,1,1,400 Sqft,Fully Furnished,"This property is a 400 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Pentas project in Sungai Buloh, Selangor and was completed in Oct 2023. You can rent this penthouse long term for RM550 per month.
Single bedroom also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)Fully furnished non sharing Available to move in ASAP.Got Car 🚗 park included.Notes:You can send a message via WhatsApp for fast response.016 219 8047","https://cdn.fazwaz.com/wbr/bzX5VjV76pARJEp48K6SZwll7TI/2850x1515/unit/5753493/single-bedroom-also-got-private-bathroom033.jpg,https://cdn.fazwaz.com/wbr/WafbzbkC-B-mgfbzgXy8lTM8aew/250x250/unit/5753493/single-bedroom-also-got-private-bathroom1108h.jpg,https://cdn.fazwaz.com/wbr/th_K_yCC4vPrrKkUzoTHagcBOP8/250x250/unit/5753493/single-bedroom-also-got-private-bathroom11780h.jpg,https://cdn.fazwaz.com/wbr/X-gtmiTnh1XCc4-_1ycV42g0umQ/250x250/unit/5753493/single-bedroom-also-got-private-bathroom1897h.jpg,https://cdn.fazwaz.com/wbr/-n3pNM2M2V02mYnqzcO6NJ3FyEQ/250x250/unit/5753493/single-bedroom-also-got-private-bathroom71h0.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5756145,1 Bedroom Penthouse for rent at Bandar Puteri Puchong Jaya,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-bandar-puteri-puchong-jaya-in-sepang-selangor-u5756145,RM500,"Sepang, Sepang, Selangor",Penthouse,1,1,570 Sqft,Fully Furnished,"This property is a 570 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Bandar Puteri Puchong Jaya project in Sepang, Selangor and was completed in Mar 2021. You can rent this penthouse long term for RM500 per month.
1 bedroom condo for rent.
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response:011‑1676 9362‬","https://cdn.fazwaz.com/wbr/UMp1OlACLm5Zw2PC5zM-cqxuB2I/2850x1515/unit/5756145/img-8079.jpeg,https://cdn.fazwaz.com/wbr/19SVxOoE8tasEn1WSn51lsg2k1Q/250x250/unit/5756145/img-8078.jpeg,https://cdn.fazwaz.com/wbr/GD36Icwn1Ds__yTNm90F3fvc34E/250x250/unit/5756145/img-8080.jpeg,https://cdn.fazwaz.com/wbr/Fi4u_Gdoap2frCQK6fcQK1uaWo0/250x250/unit/5756145/img-8081.jpeg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5824110,2 Bedroom Penthouse for rent at Bandar Puteri Puchong & Puchong Jaya,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bandar-puteri-puchong-puchong-jaya-in-sepang-selangor-u5824110,RM750,"Sepang, Sepang, Selangor",Penthouse,2,1,887 Sqft,Fully Furnished,"This property is a 887 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Bandar Puteri Puchong & Puchong Jaya project in Sepang, Selangor and was completed in Jan 2012. You can rent this penthouse long term for RM750 per month.
Master bedroom also got private bathroom
Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
016 219 8047","https://cdn.fazwaz.com/wbr/Bz-QtJS-LP0r3Z2c42rd3VmMQu4/2850x1515/unit/5824110/2bdroom6q.jpg,https://cdn.fazwaz.com/wbr/Cq1rNtT1xwQ8lB8Lf8nm0gPoNoY/250x250/unit/5824110/2bedroom73uue.jpg,https://cdn.fazwaz.com/wbr/gIIRZE4dYgDPDMRInqbpeXr3kow/250x250/unit/5824110/2bedroomehhye6.jpg,https://cdn.fazwaz.com/wbr/dRSkyjk2Sp6GxbY3-MzTeJbWE9g/250x250/unit/5824110/2bedroomkj99.jpg,https://cdn.fazwaz.com/wbr/Y0YAJVzvFkmjWd7A9IvkRzZdOfI/250x250/unit/5824110/2bedrooms87dc-copy.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5806895,2 Bedroom Penthouse for rent at Cybersquare,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-cybersquare-in-sepang-selangor-u5806895,RM750,"Sepang, Sepang, Selangor",Penthouse,2,1,785 Sqft,Fully Furnished,"This property is a 785 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Cybersquare project in Sepang, Selangor and was completed in May 2018. You can rent this penthouse long term for RM750 per month.
Master bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Muhamad Anuar 011 6825 9632
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/mA7GD_O3VIVvTDhIxJgx0yckPMg/2850x1515/unit/5806895/two-bedrooms-00884.jpg,https://cdn.fazwaz.com/wbr/-HFsOeng7ACwp4kw3_2-vtH9Snc/250x250/unit/5806895/two-bedroom3211.jpg,https://cdn.fazwaz.com/wbr/tvHUKrp1TUMjti9kR7iiPJ4bwpc/250x250/unit/5806895/two-bedroom5511.jpg,https://cdn.fazwaz.com/wbr/S9bBYOHrrvriXNK8iBmzSnD-2zQ/250x250/unit/5806895/two-bedrooms554.jpg,https://cdn.fazwaz.com/wbr/ie_ibDoyT1I7rEYCyGMjmmW5rKs/250x250/unit/5806895/two-bedrooms9000.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5824096,1 Bedroom Penthouse for rent at Sunway Subang,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-sunway-subang-in-sungai-buloh-selangor-u5824096,RM450,"Sungai Buloh, Petaling, Selangor",Penthouse,1,1,440 Sqft,Fully Furnished,"This property is a 440 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Sunway Subang project in Sungai Buloh, Selangor and was completed in Jun 2022. You can rent this penthouse long term for RM450 per month.
Single bedroom also got private bathroom
kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
016 219 8047","https://cdn.fazwaz.com/wbr/fdHKWB4-NErfV5KWFUQPjI5bKrM/2850x1515/unit/5824096/single-bedroom9880.jpg,https://cdn.fazwaz.com/wbr/me5gF3q9fD4TW9XZ-_SmBe1IUk0/250x250/unit/5824096/single-bedroom009-copy.jpg,https://cdn.fazwaz.com/wbr/2EL8OVrqDaHuaUqVgNmvFxSdnvU/250x250/unit/5824096/single-bedroom883.jpg,https://cdn.fazwaz.com/wbr/3lYniBiFZ0mVz2Or7tSf7TUO80s/250x250/unit/5824096/single-bedroom983.jpg,https://cdn.fazwaz.com/wbr/WWgHqD7BqyfVSdH2xrijwLsNrHg/250x250/unit/5824096/single-bedroom9883.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5744339,1 Bedroom Penthouse for rent at Sunway Subang,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-sunway-subang-in-sungai-buloh-selangor-u5744339,RM400,"Sungai Buloh, Petaling, Selangor",Penthouse,1,1,400 Sqft,Fully Furnished,"This property is a 400 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Sunway Subang project in Sungai Buloh, Selangor and was completed in Jun 2022. You can rent this penthouse long term for RM400 per month.
Single bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Mr bin Muhamad 011 6578 2103
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/NEddJFgP7DTZ2olTqPUix9R4GOY/2850x1515/unit/5744339/1000061492.jpg,https://cdn.fazwaz.com/wbr/-La3oh4X5lnmUK7PsDEpT3zmLi4/250x250/unit/5744339/1000061488.jpg,https://cdn.fazwaz.com/wbr/PgkfMymyDCQx93UUx9LIlk8YCH0/250x250/unit/5744339/1000061490.jpg,https://cdn.fazwaz.com/wbr/GG9nc6LVuILmpLQ21tJHVynGxSs/250x250/unit/5744339/1000061491.jpg,https://cdn.fazwaz.com/wbr/28lqQsDXVJRL3VRO3EkUYcJkehM/250x250/unit/5744339/1000061489_1.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5765346,2 Bedroom Penthouse for rent at Cybersquare,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-cybersquare-in-sepang-selangor-u5765346,RM700,"Sepang, Sepang, Selangor",Penthouse,2,1,898 Sqft,Fully Furnished,"This property is a 898 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Cybersquare project in Sepang, Selangor and was completed in May 2018. You can rent this penthouse long term for RM700 per month.
Master bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Mr bin Muhamad
for more information and viewing arrangement. Many thanks.
016 219 8047","https://cdn.fazwaz.com/wbr/HyIYFyjI76kkVd1Ox-hfotya4-I/2850x1515/unit/5765346/two-bedrooms77-copy-2.jpg,https://cdn.fazwaz.com/wbr/QJ9Ka2eRZRV5snvSchUcuP9xe5E/250x250/unit/5765346/two-bedroom1211.jpg,https://cdn.fazwaz.com/wbr/8KYLaya6swNAqc5MzkFAzZYwmY8/250x250/unit/5765346/two-bedrooms.jpg,https://cdn.fazwaz.com/wbr/iYExvmsiYUjV2U2Cm4wh7p9Nrus/250x250/unit/5765346/two-bedrooms-900.jpg,https://cdn.fazwaz.com/wbr/FKRXnU8EEj3Qps6ms_ioRMcvxOg/250x250/unit/5765346/two-bedrooms09111.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5804924,1 Bedroom Penthouse for rent at Sunway Subang,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-sunway-subang-in-sungai-buloh-selangor-u5804924,RM500,"Sungai Buloh, Petaling, Selangor",Penthouse,1,1,760 Sqft,Fully Furnished,"This property is a 760 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Sunway Subang project in Sungai Buloh, Selangor and was completed in Jun 2022. You can rent this penthouse long term for RM500 per month.
Single bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Muhamad Anuar 011 6825 9632
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/OszDr0hsIosFgR6ROp1BePPtvbc/2850x1515/unit/5804924/single-bedroom90991.jpg,https://cdn.fazwaz.com/wbr/M_OAIm0oNleeCWUE_I-8T1o-sgo/250x250/unit/5804924/single-bedroom886666.jpg,https://cdn.fazwaz.com/wbr/vkZv5ALsW0vk8NQv5ed19nnxEpc/250x250/unit/5804924/single-bedroom8999911.jpg,https://cdn.fazwaz.com/wbr/cntNl_Wu0-5yL1g3vzj5DPUeyyk/250x250/unit/5804924/single-bedroom901110.jpg,https://cdn.fazwaz.com/wbr/fTysJobg8F53b2pwyYmBKdlRoVY/250x250/unit/5804924/single-bedroom91qqq.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5757411,2 Bedroom Penthouse for rent at Sunway Subang,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-sunway-subang-in-sungai-buloh-selangor-u5757411,RM750,"Sungai Buloh, Petaling, Selangor",Penthouse,2,1,767 Sqft,Fully Furnished,"This property is a 767 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Sunway Subang project in Sungai Buloh, Selangor and was completed in Jun 2022. You can rent this penthouse long term for RM750 per month.
Masters bedroom also got private bedroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Mr bin Muhamad 011 6578 2103
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/d6CQNuBhX-c05Ad4fmVVFSN3ABg/2850x1515/unit/5757411/two-bedroom3211_1.jpg,https://cdn.fazwaz.com/wbr/R-lk8cRq0Q9k6-xo4E2GS1vHUx8/250x250/unit/5757411/two-bedroom5511_1.jpg,https://cdn.fazwaz.com/wbr/RZt3dYibPBOIdnNo9slYd6ffWCU/250x250/unit/5757411/two-bedrooms-00884.jpg,https://cdn.fazwaz.com/wbr/6YhfNgWGyWbQPTvvg9oG3iMXXTk/250x250/unit/5757411/two-bedrooms554_1.jpg,https://cdn.fazwaz.com/wbr/E8KMg2Huwt5YVg05aZ8nSH72uX0/250x250/unit/5757411/two-bedrooms9000_1.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5757417,2 Bedroom Penthouse for rent at Trion888,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-trion888-in-dengkil-selangor-u5757417,RM760,"Dengkil, Sepang, Selangor",Penthouse,2,1,889 Sqft,Fully Furnished,"This property is a 889 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Trion888 project in Dengkil, Selangor and was completed in May 2020. You can rent this penthouse long term for RM760 per month.
Masters bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Mr bin Muhamad 011 6578 2103
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/BA5oUcovQr1FGL-jvebg5IjT7-g/2850x1515/unit/5757417/2bedroom2111.jpg,https://cdn.fazwaz.com/wbr/E8eKIWv-MrRl4yj80dU0DLqtx8k/250x250/unit/5757417/22bedroomh-copy.jpg,https://cdn.fazwaz.com/wbr/faX_8fg6NtZdl9J4Xw-3KhNWvJ4/250x250/unit/5757417/2bedr44444-copy.jpg,https://cdn.fazwaz.com/wbr/dJ8UkA91dc5vox8bT2uIx8wBbes/250x250/unit/5757417/2bedroom3211.jpg,https://cdn.fazwaz.com/wbr/bwnhyWMmEl_yLPv0oxZvVTapFjk/250x250/unit/5757417/2bedroom44556.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5807159,2 Bedroom Penthouse for rent at Taman Bajuri,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-taman-bajuri-in-damansara-selangor-u5807159,RM700,"Damansara, Petaling, Selangor",Penthouse,2,1,880 Sqft,Fully Furnished,"This property is a 880 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Taman Bajuri project in Damansara, Selangor and was completed in Nov 2022. You can rent this penthouse long term for RM700 per month.
Master bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Muhamad Anuar 011 6825 9632
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/Oq9g1hZ84Qs4dnq0sKIE34lDWHk/2850x1515/unit/5807159/master-bedroom-only780dd.jpg,https://cdn.fazwaz.com/wbr/gcqJq37TLlm4q4jF99kfiuBSGw0/250x250/unit/5807159/master-bedroom-only67ok.jpg,https://cdn.fazwaz.com/wbr/rT0c-HgiEa52Zu4XhX_wVek6yCo/250x250/unit/5807159/master-bedroom-only75hh.jpg,https://cdn.fazwaz.com/wbr/ikiHEe-XnUfmn9l_Yo4cIYSFrvg/250x250/unit/5807159/master-bedroom-only78hh.jpg,https://cdn.fazwaz.com/wbr/G2ne99DBb0QqgOjhbYb3IkBrh3U/250x250/unit/5807159/master-bedroom-only870jh.jpg",Agent / Partner,2025-12-08T16:28:50.187728+00:00
U5784251,2 Bedroom Penthouse for rent at Selayang18 Residences,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-selayang18-residences-in-batu-selangor-u5784251,RM700,"Batu, Gombak, Selangor",Penthouse,2,1,811 Sqft,Fully Furnished,"This property is a 811 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Selayang18 Residences project in Batu, Selangor and was completed in Jan 2017. You can rent this penthouse long term for RM700 per month.
Master bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Mr bin Muhamad 011 6578 2103
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/JMlA5BhFNFkcQqbRXj_YcIm1qgg/2850x1515/unit/5784251/1000061483.jpg,https://cdn.fazwaz.com/wbr/7don7bI-QnMi8FCSmwfNo0FzcQU/250x250/unit/5784251/1000061484.jpg,https://cdn.fazwaz.com/wbr/xnLqWfZ41qh3oeRqrOEqMBZHHi4/250x250/unit/5784251/1000061485.jpg,https://cdn.fazwaz.com/wbr/8YyhITs3d1OBVfXcxwIS16kXpJg/250x250/unit/5784251/1000061486.jpg,https://cdn.fazwaz.com/wbr/o6yVdN2F-1gPIs5YMdmxGFfiD7s/250x250/unit/5784251/1000061487.jpg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5774095,Studio Penthouse for rent at Onepark,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-onepark-in-ulu-langat-selangor-u5774095,RM550,"Ulu Langat, Ulu Langat, Selangor",Penthouse,0,1,550 Sqft,Fully Furnished,"This property is a 550 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Onepark project in Ulu Langat, Selangor and was completed in Apr 2003. You can rent this penthouse long term for RM550 per month.
FULLY FURNISHED CONDO
Fully furnished Condominium,kindly message the landlord on wassapp for more details +60 11 6769 6293","https://cdn.fazwaz.com/wbr/GUIV5wAeUS3HJgCfLs9an-O58lI/2850x1515/unit/5774095/49d0cf90-4047-4350-9a8f-03b5a3f6b1c2.jpeg,https://cdn.fazwaz.com/wbr/hGLMgATHyPvnxmoR2hGIhJvV7Rc/250x250/unit/5774095/82aebf88-3b12-49d8-bc11-15f74f88a6a8.jpeg,https://cdn.fazwaz.com/wbr/H_pxbLS4xXUvgQw419EoE0wvtug/250x250/unit/5774095/907e2347-83bf-4f33-a5c4-273c6d3a470e.jpeg,https://cdn.fazwaz.com/wbr/NGr3HUav7u4vzbKlUObKA8feTkI/250x250/unit/5774095/fd908bb6-3350-4772-a77b-7318b06a4652.jpeg,https://cdn.fazwaz.com/wbr/kFttnBWURNXzl5WgMVPFRYFxj2s/250x250/unit/5774095/48ac5922-bc6a-4b0d-b995-543f05c6755d_1.jpeg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5817706,1 Bedroom Penthouse for rent at Cybersquare,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-cybersquare-in-sepang-selangor-u5817706,RM450,"Sepang, Sepang, Selangor",Penthouse,1,1,520 Sqft,Fully Furnished,"This property is a 520 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Cybersquare project in Sepang, Selangor and was completed in May 2018. You can rent this penthouse long term for RM450 per month.
Single bedroom also got private bathroom
Serious tenant, please feel free to contact Muhamad at ‪ ‪60-16‑219-8047‬ ‬for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/loIJpIEvHav4YY6JpjIciYYKMkw/2850x1515/unit/5817706/2a5c4ec6-6c5e-4858-b22d-5381310bd902.jpeg,https://cdn.fazwaz.com/wbr/_6xFlkmppwUGvk5Tsrcbo5ckZCE/250x250/unit/5817706/06979d89-b132-467c-ad03-39a113de5cd8.jpeg,https://cdn.fazwaz.com/wbr/4TfWMp5ovnix0zgQp7u7Ne9XRcs/250x250/unit/5817706/5b571adf-8d62-4e01-9e55-ed8b4a65c17a.jpeg,https://cdn.fazwaz.com/wbr/ouGXLsAjqm5YAaCtKFM2A2o71Wc/250x250/unit/5817706/ac227098-eb8b-4fa1-bd7e-d29238081bfb.jpeg,https://cdn.fazwaz.com/wbr/Ee9JvbiAlyW-7ERYcSD0bgtsZZ4/250x250/unit/5817706/c5badf4a-518d-4474-ac6a-cdb5cbedd1d1.jpeg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5774026,1 Bedroom Penthouse for rent at Mutiara Damansara,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-mutiara-damansara-in-sungai-buloh-selangor-u5774026,RM600,"Sungai Buloh, Petaling, Selangor",Penthouse,1,1,700 Sqft,Fully Furnished,"This property is a 700 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Mutiara Damansara project in Sungai Buloh, Selangor and was completed in May 2024. You can rent this penthouse long term for RM600 per month.
1Bedroom 1bathroom apartment fully furnished
Fully furnished Condominium,kindly message the landlord on wassapp for more details +60 11 6769 6293","https://cdn.fazwaz.com/wbr/lVeGuFm62ieggB7KGIWfdPWQDVY/2850x1515/unit/5774026/img-4460.jpeg,https://cdn.fazwaz.com/wbr/35hQ0Dtu-PO9EjpUV-gKepU98YE/250x250/unit/5774026/img-4461.jpeg,https://cdn.fazwaz.com/wbr/iB6LnYf9FY4sJ8CvA4EMhhG1j6U/250x250/unit/5774026/img-4462.jpeg,https://cdn.fazwaz.com/wbr/pYgzqT287fQ-G336JGnjWRMY-SQ/250x250/unit/5774026/img-4463.jpeg,https://cdn.fazwaz.com/wbr/uNwLTLYZph6w2UOqxE65_yjoN1A/250x250/unit/5774026/img-4464.jpeg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5639778,Studio Penthouse for rent at Klang,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-klang-in-klang-selangor-u5639778,RM500,"Klang, Klang, Selangor",Penthouse,0,1,115 Sqft,Fully Furnished,"This property is a 115 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Klang project in Klang, Selangor and was completed in Jan 2023. You can rent this penthouse long term for RM500 per month.
Studio unit for rent in Klang, Klang,Selangor
📍 Address:: ➤𝐒𝐭𝐮𝐝𝐢𝐨 𝐟𝐨𝐫 𝐒𝐢𝐧𝐠𝐥𝐞 𝐨𝐫 𝐂𝐨𝐮𝐩𝐥𝐞 ➤𝐒𝐭𝐮𝐝𝐢𝐨 + 𝟏 𝐂𝐚𝐫 𝐏𝐚𝐫𝐤 That’s the actual picture of the unit Fully Furnished Rm 500 per month 1 month deposit and 1 month deposit advance Booking is available now ✅ Master bedroom with private toilet and aircond ✅ Fully furnished ✅ Bed frame with mattress 🛏️ ✅ WIFI 📡 ✅ Study table and chair 🪑 ✅ Washing Machine ✅ Refrigerator ✅ Sofa and table 🛋️ ✅ Induction Cooker ✅ Autogate ✅ Aircond ✅ Kitchen Hood and Hob, induction stove ✅ Kitchen Cabinet ✅ Water Heaters ✅ Lighting & Fans ✅ Cupboard & Side tables 👮🏻‍♂️24hours Security Interested renter messages the landlord on WhatsApp for more details +60 1169483138","https://cdn.fazwaz.com/wbr/PjIWJiDYIhbwQhg3ALQaAjAdyMw/2850x1515/unit/5639778/img-3818.jpeg,https://cdn.fazwaz.com/wbr/X5qjQo9ol2296Np5M0fAfPRhBAQ/250x250/unit/5639778/img-3819.jpeg,https://cdn.fazwaz.com/wbr/bTKvgfkNvY-gjy378Rse4p1e2d8/250x250/unit/5639778/img-3820.jpeg,https://cdn.fazwaz.com/wbr/Z6Qsl9b5M0pL8SEhNuXliPZsu3c/250x250/unit/5639778/img-3821.jpeg,https://cdn.fazwaz.com/wbr/XD6xMXoXDtuBQKXW7iRUmFfgLq0/250x250/unit/5639778/img-3822.jpeg",Private Owner,2025-12-08T16:28:50.187728+00:00
U5787768,1 Bedroom Penthouse for rent at Bayu Suria,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-bayu-suria-in-jeram-selangor-u5787768,RM500,"Jeram, Kuala Selangor, Selangor",Penthouse,1,1,605 Sqft,Fully Furnished,"This property is a 605 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Bayu Suria project in Jeram, Selangor and was completed in Dec 2022. You can rent this penthouse long term for RM500 per month.
Studio room for rent at Bayu Suria
Kitchen Cabinet, Mattress, TV, A/C, Sofa, Refrigerator, Bedframe, Water Heater, Dining Table, Hood & Hub, Wardrobe, Curtain, Microwave, Washing Machine
Facilities
Security 24 Hr, Swimming, Squasy, Elevator, Mart, Restaurant, Sauna, Playground, Badminton, Gym, Covered Parking
Message the landlord on WhatsApp for more details
+60 11-2150 0557","https://cdn.fazwaz.com/wbr/K_fxoCJ-i4SKHFKzbqHyMdt0MRo/2850x1515/unit/5787768/img-8372.jpeg,https://cdn.fazwaz.com/wbr/bUOnO5_XsVh0zTA5XDhdAKglEdo/250x250/unit/5787768/img-8373.jpeg,https://cdn.fazwaz.com/wbr/ynVKXKZXWUrxSnGTR0ysqtYRO_E/250x250/unit/5787768/img-8374.jpeg,https://cdn.fazwaz.com/wbr/KGbBjPEhbj0WvgqRXDudCy9liTw/250x250/unit/5787768/img-8375.jpeg,https://cdn.fazwaz.com/wbr/cImJ3_LPXst7qsZbiAtp6vgxWVo/250x250/unit/5787768/img-8376.jpeg",Private Owner,2025-12-08T16:28:50.187728+00:00
